Index,Median_timeDelay,StandardDev_timeDelay,Skew_timeDelay,kurtosis_timeDelay,StandardDeviation_payDifference,Loan_Ratio,Difference_Applied_Dates,Ratio_Proposal_Lengths,FirstLoan_FirstInstallment_timeDifference,Amount_First_Loan_usd,lender_interest_rate,Days_between_Application_Distribution
984,19.5,13.08438332,-0.595874798,0.0997744,0,0.96,174,2.338308458,4,50,0,16
985,19.5,13.08438332,-0.595874798,0.0997744,0,0.96,174,2.338308458,4,50,0,16
986,19.5,13.08438332,-0.595874798,0.0997744,0,0.96,174,2.338308458,39,50,0,16
987,19.5,13.08438332,-0.595874798,0.0997744,0,0.96,174,2.338308458,39,50,0,16
988,19.5,13.08438332,-0.595874798,0.0997744,0,0.96,174,2.338308458,4,50,0,16
989,19.5,13.08438332,-0.595874798,0.0997744,0,0.96,174,2.338308458,4,50,0,16
990,19.5,13.08438332,-0.595874798,0.0997744,0,0.96,174,2.338308458,39,50,0,16
991,19.5,13.08438332,-0.595874798,0.0997744,0,0.96,174,2.338308458,39,50,0,16
992,0,13.11019424,-1.107720404,0.497610362,0,1.95,289,1.00610687,0,100,0,22
993,0,0.377964473,-2.041241452,2.166666667,0,3.21,69,1.719409283,0,100,0,13
994,0,0,0,-3,0,3.2,72,1.137546468,0,50,0,13
995,6,2.449489743,-1.788854382,1.2,0,1.81,55,1,6,100,0,9
996,0,5.648430039,1.738398152,1.421606148,0,1.5,84,1.115830116,-1,50,0,14
997,0,5.648430039,1.738398152,1.421606148,0,1.5,84,1.115830116,0,50,0,14
998,0,0,0,-3,0,2.65,147,0.938461538,0,100,0,16
999,1,8.44725166,0.459504383,-0.650709029,0,2.32,97,0.969818913,-8,100,0,12
1000,1,8.44725166,0.459504383,-0.650709029,0,2.32,97,0.969818913,17,100,0,12
1001,0,0,0,-3,0,1.84,39,0.954853273,0,50,0,3
1002,0,9.983319421,0,0,0,0.97,274,0.946788991,-1,100,0,14
1003,0,9.983319421,0,0,0,0.97,274,0.946788991,0,100,0,14
1004,-1,22.15229678,0,0,0,2.1,253,0.902934537,0,100,0,13
1005,-0.5,0.646206173,-0.615800128,-0.570637119,0,1.91,139,1.783333333,0,100,0,13
1006,-0.5,0.646206173,-0.615800128,-0.570637119,0,1.91,139,1.783333333,-1,100,0,13
1007,-5,23.4023728,-0.880964018,-0.640990087,0,0.96,91,0.867816092,3,100,0,11
1008,-5,23.4023728,-0.880964018,-0.640990087,0,0.96,91,0.867816092,-3,100,0,11
1009,0,3.240370349,-1.154700538,-0.666666667,0,1.81,76,1.008064516,0,100,0,10
1010,-5,18.45686631,-1.418004111,1.039619155,0,1.81,163,0.572026801,6,100,0,2
1011,-5,18.45686631,-1.418004111,1.039619155,0,1.81,163,0.572026801,6,100,0,2
1012,-5,18.45686631,-1.418004111,1.039619155,0,1.81,163,0.572026801,6,100,0,2
1013,-5,18.45686631,-1.418004111,1.039619155,0,1.81,163,0.572026801,6,100,0,2
1014,-0.5,2.422120283,-0.887402707,-0.133264463,0,1.98,60,1.856304985,-1,50,0,10
1015,0,6.381396573,-1.048693432,0.925603002,0,1.92,147,0.615221987,0,50,0,20
1016,0,2.857738033,-1.788854382,1.2,0,2.075757576,76,1.055045872,0,132,0,11
1017,0,6.617317348,0.983793128,0.266324506,0,1.91,98,0.707692308,-7,100,0,15
1018,0,6.617317348,0.983793128,0.266324506,0,1.91,98,0.707692308,-6,100,0,15
1019,-5.5,0.816496581,0.626099034,-0.96,0,1.98,66,0.647987372,-5,50,0,11
1020,0,0.277350098,-3.175426481,8.083333333,0,3.75,121,1.211363636,0,100,0,14
1021,0,2.745625892,0,4,0,1.92,110,1.249070632,0,50,0,12
1022,2,10.40842704,-0.452218858,2.329908566,0.134839972,1.410774411,373,1.26142596,0,297,2.39,10
1023,2,10.40842704,-0.452218858,2.329908566,0.134839972,1.410774411,373,1.26142596,-7,297,2.39,10
1024,0,14.6763699,0,0,0,1.16,144,1.49187935,0,50,0,13
1025,0,0,0,-3,0,2.14,101,0.974358974,0,100,0,12
1026,0,0.516397779,-0.707106781,-1.5,0,3.14,356,2.127659574,-1,50,0,13
1027,0,0.516397779,-0.707106781,-1.5,0,3.14,356,2.127659574,0,50,0,13
1028,-1,0,0,-3,0,3.44,53,0.483018868,-1,100,0,8
1029,14,16.08000829,0.303383229,-1.453371405,0,1.5,137,0.513513514,1,100,0,14
1030,14,16.08000829,0.303383229,-1.453371405,0,1.5,137,0.513513514,0,100,0,14
1031,0,3.522715403,2.12469498,3.44874394,0,3.05,120,2.783042394,0,100,0,7
1032,1,8.504823091,0,0,0,1.9,186,0.806404658,1,100,0,10
1033,1,8.504823091,0,0,0,1.9,186,0.806404658,1,100,0,10
1034,1,8.504823091,0,0,0,1.9,186,0.806404658,0,100,0,10
1035,1,8.504823091,0,0,0,1.9,186,0.806404658,0,100,0,10
1036,1,8.504823091,0,0,0,1.9,186,0.806404658,1,100,0,10
1037,1,8.504823091,0,0,0,1.9,186,0.806404658,1,100,0,10
1038,1,8.504823091,0,0,0,1.9,186,0.806404658,0,100,0,10
1039,1,8.504823091,0,0,0,1.9,186,0.806404658,0,100,0,10
1040,-9.5,10.44509454,-0.415276393,-1.303048608,0,0.98,26,0.999361022,-1,50,0,8
1041,-9.5,10.44509454,-0.415276393,-1.303048608,0,0.98,26,0.999361022,-2,50,0,8
1042,-34,21.51838599,-0.144603192,-0.843886997,0,1.97,72,1.045840407,-1,100,0,8
1043,-34,21.51838599,-0.144603192,-0.843886997,0,1.97,72,1.045840407,0,100,0,8
1044,0,1.496487115,2.762747121,8.680454736,0,1.91,169,1.031791908,0,100,0,13
1045,0,5.296749527,0.130044464,0.358043329,0,2.12,74,1.348214286,0,100,0,7
1046,9.5,24.23474937,0,0,0,0.96,273,1.578767123,11,50,0,1
1047,9.5,24.23474937,0,0,0,0.96,273,1.578767123,200,50,0,1
1048,-34,33.53739233,-0.813592154,-0.428521951,0,1.93,132,1.816425121,-1,100,0,8
1049,-34,33.53739233,-0.813592154,-0.428521951,0,1.93,132,1.816425121,-1,100,0,8
1050,-34,33.53739233,-0.813592154,-0.428521951,0,1.93,132,1.816425121,-1,100,0,8
1051,-34,33.53739233,-0.813592154,-0.428521951,0,1.93,132,1.816425121,-1,100,0,8
1052,-34,33.53739233,-0.813592154,-0.428521951,0,1.93,132,1.816425121,-1,100,0,8
1053,-34,33.53739233,-0.813592154,-0.428521951,0,1.93,132,1.816425121,-1,100,0,8
1054,-34,33.53739233,-0.813592154,-0.428521951,0,1.93,132,1.816425121,-1,100,0,8
1055,-34,33.53739233,-0.813592154,-0.428521951,0,1.93,132,1.816425121,-1,100,0,8
1056,0,1.938146087,-0.217404208,2.314266911,0,2.37755102,102,0.847236181,0,98,0,11
1057,0,0,0,-3,0,2,61,0.907651715,0,50,0,13
1058,-2,1.159501809,1.063861758,-0.583703299,0,2.38,109,1.26719057,-2,100,0,5
1059,4,4.324349662,0.719221969,-0.71710658,0,1.06,62,1.647058824,1,50,0,15
1060,4,4.324349662,0.719221969,-0.71710658,0,1.06,62,1.647058824,0,50,0,15
1061,12.5,17.75986073,1.0507826,0.444516073,0,1.01,369,0.597222222,-1,100,0,16
1062,0,6.87992248,0.524058594,-1.494395953,0,1.5,159,1.047904192,-1,100,0,13
1063,0,6.87992248,0.524058594,-1.494395953,0,1.5,159,1.047904192,0,100,0,13
1064,0,0,0,-3,0,1.91,69,0.275768535,0,100,0,13
1065,-5.5,9.309269574,-0.12319433,-0.551978531,0,2.41,115,0.974358974,-1,100,0,4
1066,-5.5,9.309269574,-0.12319433,-0.551978531,0,2.41,115,0.974358974,-8,100,0,4
1067,0,8.936137054,0,0,0,1,232,1.090062112,0,50,0,15
1068,0,5.202317038,0.969750028,0.310402123,0,2.58,90,0.832635983,14,50,0,0
1069,0,5.202317038,0.969750028,0.310402123,0,2.58,90,0.832635983,7,50,0,0
1070,7.5,6.156297589,-0.292965444,-0.932449649,0,1.97,60,0.963673058,13,100,0,15
1071,7.5,6.156297589,-0.292965444,-0.932449649,0,1.97,60,0.963673058,15,100,0,15
1072,2.5,1.366260102,-0.649063016,-0.397959184,0,2.04,68,3.113333333,0,100,0,14
1073,2.5,1.366260102,-0.649063016,-0.397959184,0,2.04,68,3.113333333,4,100,0,14
1074,0,0,0,-3,0,1.8125,61,1.85106383,0,96,0,13
1075,0,0,0,-3,0,3.44,67,1.871024735,0,100,0,11
1076,0,0,0,-3,0,1.81,60,1,0,100,0,7
1077,9.5,28.19750526,3.534240678,16.3336042,0,0.959605027,323,1.48630137,162,1114,0,21
1078,9.5,28.19750526,3.534240678,16.3336042,0,0.959605027,323,1.48630137,-2,1114,0,21
1079,0,0,0,-3,0,1.97,51,1.277292576,0,100,0,11
1080,-15.5,11.40394669,-0.201587037,-1.248642562,0,0.935146444,154,0.66091954,-3,478,3.96,6
1081,-15.5,11.40394669,-0.201587037,-1.248642562,0,0.935146444,154,0.66091954,-5,478,3.96,6
1082,0,1.511857892,2.041241452,2.166666667,0,2.04,71,2.825203252,0,100,0,10
1083,0,0,0,-3,0,1.97,59,2.078767123,0,100,0,13
1084,-1,0.752772653,-0.228268824,-0.892733564,0,1.81,55,1.457249071,0,100,0,7
1085,0,0,0,-3,0,1.81,63,0.997663551,0,100,0,10
1086,5.5,6.314005596,0.605393223,-0.862003781,0,1,83,0.625,8,50,0,15
1087,5.5,6.314005596,0.605393223,-0.862003781,0,1,83,0.625,17,50,0,15
1088,0,0,0,-3,0,1.81,71,1.927360775,0,100,0,10
1089,0,0.5,0,0,0,2.38,140,1.811980033,0,100,0,10
1090,-27.5,17.1464282,0,-1.238095238,0,1,18,0.559681698,-3,100,0,11
1091,-27.5,17.1464282,0,-1.238095238,0,1,18,0.559681698,-10,100,0,11
1092,-27.5,17.1464282,0,-1.238095238,0,1,18,0.559681698,-3,100,0,11
1093,-27.5,17.1464282,0,-1.238095238,0,1,18,0.559681698,-10,100,0,11
1094,1,5.223876806,0.886138827,-0.398481682,0,1.26,80,1.571428571,-1,100,0,2
1095,1,5.223876806,0.886138827,-0.398481682,0,1.26,80,1.571428571,15,100,0,2
1096,0,0,0,-3,0,1.9,166,3.371900826,0,100,0,8
1097,0,0,0,-3,0,3.2,69,1.044871795,0,50,0,13
1098,0,0,0,-3,0,2.01,73,4.229787234,0,100,0,14
1099,3,4.639803636,-1.419713936,0.965291988,0,1.91,92,1.133640553,0,100,0,19
1100,0,3.363952507,-0.473910013,-0.958193531,0,0.986666667,125,1.149901381,0,150,6.77,2
1101,-59,53.2115862,0,0,0,0.96,89,0.996173469,10,100,0,5
1102,-59,53.2115862,0,0,0,0.96,89,0.996173469,10,100,0,5
1103,-59,53.2115862,0,0,0,0.96,89,0.996173469,22,100,0,5
1104,-59,53.2115862,0,0,0,0.96,89,0.996173469,22,100,0,5
1105,-59,53.2115862,0,0,0,0.96,89,0.996173469,10,100,0,5
1106,-59,53.2115862,0,0,0,0.96,89,0.996173469,10,100,0,5
1107,-59,53.2115862,0,0,0,0.96,89,0.996173469,22,100,0,5
1108,-59,53.2115862,0,0,0,0.96,89,0.996173469,22,100,0,5
1109,2,17.3299707,0,0,0,0.942666667,469,2.333850932,1,750,4.45,7
1110,2,17.3299707,0,0,0,0.942666667,469,2.333850932,5,750,4.45,7
1111,2,4.47013902,0.869893212,-0.897474047,0,2.09,224,0.722120658,0,100,0,15
1112,2,4.47013902,0.869893212,-0.897474047,0,2.09,224,0.722120658,10,100,0,15
1113,0,0.632455532,0,0,0,3.14,70,0.520588235,1,100,0,19
1114,0,0.632455532,0,0,0,3.14,70,0.520588235,0,100,0,19
1115,11,32.9462372,0,0,0,0.96,285,1.079766537,37,100,0,15
1116,11,32.9462372,0,0,0,0.96,285,1.079766537,200,100,0,15
1117,6,10.11941636,0.805344027,0.084112657,0,1.318936877,524,0.627906977,3,301,13.54,6
1118,6,10.11941636,0.805344027,0.084112657,0,1.318936877,524,0.627906977,5,301,13.54,6
1119,0,5.618996577,0,0,0,1.05,187,0.451676529,1,100,0,13
1120,0,5.618996577,0,0,0,1.05,187,0.451676529,1,100,0,13
1121,0,5.618996577,0,0,0,1.05,187,0.451676529,-5,100,0,13
1122,0,5.618996577,0,0,0,1.05,187,0.451676529,-5,100,0,13
1123,0,5.618996577,0,0,0,1.05,187,0.451676529,1,100,0,13
1124,0,5.618996577,0,0,0,1.05,187,0.451676529,1,100,0,13
1125,0,5.618996577,0,0,0,1.05,187,0.451676529,-5,100,0,13
1126,0,5.618996577,0,0,0,1.05,187,0.451676529,-5,100,0,13
1127,0,0,0,-3,0,2.11,63,1.117549669,0,100,0,13
1128,-6,5.465279594,-0.901280438,0.041120235,0,2.63,139,3.398373984,-3,100,0,15
1129,-6,5.465279594,-0.901280438,0.041120235,0,2.63,139,3.398373984,-2,100,0,15
1130,6.5,13.03953265,0,0,0,0.96,154,0.538641686,0,100,0,14
1131,28,39.91582051,-0.242006747,-0.561530175,0,0.951890034,323,2.169340463,1,291,0.91,5
1132,28,39.91582051,-0.242006747,-0.561530175,0,0.951890034,323,2.169340463,-6,291,0.91,5
1133,0,2.108783938,0,0,0,2.32,113,0.538350217,-1,100,0,14
1134,0,2.108783938,0,0,0,2.32,113,0.538350217,0,100,0,14
1135,0,2.108783938,0,0,0,2.32,113,0.538350217,-1,100,0,14
1136,0,2.108783938,0,0,0,2.32,113,0.538350217,0,100,0,14
1137,6,8.13399685,1.499100181,1.676442204,0.21821789,0.571815718,494,0.289695946,0,738,7.51,14
1138,0,3.478391345,0,0,0,1.5,216,0.968292683,0,100,0,12
1139,0.5,3.796144661,1.203661468,0.261052224,0,3.05,79,0.604534005,-1,100,0,11
1140,0.5,3.796144661,1.203661468,0.261052224,0,3.05,79,0.604534005,0,100,0,11
1141,-26.5,25.71207133,-0.52208948,-0.91548651,0,1.92,291,0.337025316,-2,100,0,16
1142,5,7.766738197,0.658440024,-0.635207978,0,0.96,87,0.190140845,12,100,0,14
1143,5,7.766738197,0.658440024,-0.635207978,0,0.96,87,0.190140845,5,100,0,14
1144,1,11.65612492,1.026242654,3.707975867,0,1.430604982,382,1.153564899,8,281,3.71,32
1145,1,11.65612492,1.026242654,3.707975867,0,1.430604982,382,1.153564899,1,281,3.71,32
1146,-1,0.670820393,0.507129517,-0.706063404,0,1.93,158,2.430962343,0,100,0,12
1147,-1,0.670820393,0.507129517,-0.706063404,0,1.93,158,2.430962343,-1,100,0,12
1148,-1,0.670820393,0.507129517,-0.706063404,0,1.93,158,2.430962343,0,100,0,12
1149,-1,0.670820393,0.507129517,-0.706063404,0,1.93,158,2.430962343,-1,100,0,12
1150,4,4.885352256,-0.344905803,-1.196217347,0,2.6,59,0.994219653,7,50,0,13
1151,4,4.885352256,-0.344905803,-1.196217347,0,2.6,59,0.994219653,9,50,0,13
1152,0,0,0,-3,0,2.11,94,1.87826087,0,100,0,15
1153,-4,39.7077225,0,0,0,0.96,153,1.055350554,24,100,0,11
1154,-4,39.7077225,0,0,0,0.96,153,1.055350554,24,100,0,11
1155,-4,39.7077225,0,0,0,0.96,153,1.055350554,200,100,0,11
1156,-4,39.7077225,0,0,0,0.96,153,1.055350554,200,100,0,11
1157,-4,39.7077225,0,0,0,0.96,153,1.055350554,24,100,0,11
1158,-4,39.7077225,0,0,0,0.96,153,1.055350554,24,100,0,11
1159,-4,39.7077225,0,0,0,0.96,153,1.055350554,200,100,0,11
1160,-4,39.7077225,0,0,0,0.96,153,1.055350554,200,100,0,11
1161,2,2.360387377,0.125715471,-0.850865659,0,1.91,74,1.179775281,0,100,0,15
1162,2,2.360387377,0.125715471,-0.850865659,0,1.91,74,1.179775281,-1,100,0,15
1163,0,0,0,-3,0,1.81,54,1.004597701,0,100,0,9
1164,-1,10.27069518,-1.79879606,2.044325269,0,1.476992144,176,0.494195688,-1,891,3.77,15
1165,-1,10.27069518,-1.79879606,2.044325269,0,1.476992144,176,0.494195688,-1,891,3.77,15
1166,-1,10.27069518,-1.79879606,2.044325269,0,1.476992144,176,0.494195688,-1,891,3.77,15
1167,-1,10.27069518,-1.79879606,2.044325269,0,1.476992144,176,0.494195688,-1,891,3.77,15
1168,1,6.223887982,1.30868936,0.520280206,0.253708132,1.108080288,225,1.01650165,0,1943,9.77,14
1169,1,6.223887982,1.30868936,0.520280206,0.253708132,1.108080288,225,1.01650165,1,1943,9.77,14
1170,1,6.223887982,1.30868936,0.520280206,0.253708132,1.108080288,225,1.01650165,0,1943,9.77,14
1171,1,6.223887982,1.30868936,0.520280206,0.253708132,1.108080288,225,1.01650165,1,1943,9.77,14
1172,0,0,0,-3,0,2.92,62,1.170212766,0,100,0,3
1173,1,2.597617956,0,0,0,1.9,201,1.899305556,0,100,0,19
1174,1,2.597617956,0,0,0,1.9,201,1.899305556,0,100,0,19
1175,1,2.597617956,0,0,0,1.9,201,1.899305556,0,100,0,19
1176,1,2.597617956,0,0,0,1.9,201,1.899305556,0,100,0,19
1177,1,2.597617956,0,0,0,1.9,201,1.899305556,0,100,0,19
1178,1,2.597617956,0,0,0,1.9,201,1.899305556,0,100,0,19
1179,1,2.597617956,0,0,0,1.9,201,1.899305556,0,100,0,19
1180,1,2.597617956,0,0,0,1.9,201,1.899305556,0,100,0,19
1181,1,2.597617956,0,0,0,1.9,201,1.899305556,0,100,0,19
1182,1,2.597617956,0,0,0,1.9,201,1.899305556,0,100,0,19
1183,1,2.597617956,0,0,0,1.9,201,1.899305556,0,100,0,19
1184,1,2.597617956,0,0,0,1.9,201,1.899305556,0,100,0,19
1185,1,2.597617956,0,0,0,1.9,201,1.899305556,0,100,0,19
1186,1,2.597617956,0,0,0,1.9,201,1.899305556,0,100,0,19
1187,1,2.597617956,0,0,0,1.9,201,1.899305556,0,100,0,19
1188,1,2.597617956,0,0,0,1.9,201,1.899305556,0,100,0,19
1189,1,2.597617956,0,0,0,1.9,201,1.899305556,0,100,0,19
1190,1,2.597617956,0,0,0,1.9,201,1.899305556,0,100,0,19
1191,-7,5.329165038,-0.13028236,-1.004562587,0,1.81,41,1.275590551,0,100,0,4
1192,0,33.08884699,3.234316376,11.50814456,0,1.94,181,1.026047565,152,100,0,9
1193,0,33.08884699,3.234316376,11.50814456,0,1.94,181,1.026047565,152,100,0,9
1194,0,33.08884699,3.234316376,11.50814456,0,1.94,181,1.026047565,0,100,0,9
1195,0,33.08884699,3.234316376,11.50814456,0,1.94,181,1.026047565,0,100,0,9
1196,0,33.08884699,3.234316376,11.50814456,0,1.94,181,1.026047565,152,100,0,9
1197,0,33.08884699,3.234316376,11.50814456,0,1.94,181,1.026047565,152,100,0,9
1198,0,33.08884699,3.234316376,11.50814456,0,1.94,181,1.026047565,0,100,0,9
1199,0,33.08884699,3.234316376,11.50814456,0,1.94,181,1.026047565,0,100,0,9
1200,0,2.360387377,0,0,0,0.96,69,1.047761194,-1,50,0,2
1201,0,2.360387377,0,0,0,0.96,69,1.047761194,0,50,0,2
1202,0,0,0,-3,0,1.81,55,1.938053097,0,100,0,15
1203,-61.5,37.85881725,0.007967571,-1.149030659,0,0.99,54,1.179357022,-2,100,0,12
1204,-61.5,37.85881725,0.007967571,-1.149030659,0,0.99,54,1.179357022,-3,100,0,12
1205,0,6.587407638,-1.043291678,0.339381016,0,1.9,177,1.035433071,1,100,0,8
1206,0,6.587407638,-1.043291678,0.339381016,0,1.9,177,1.035433071,0,100,0,8
1207,-5,59.12187989,-0.886612168,-0.613662026,0,0.924675325,216,0.490196078,5,385,7.31,14
1208,-5,59.12187989,-0.886612168,-0.613662026,0,0.924675325,216,0.490196078,-1,385,7.31,14
1209,6,3.502380143,-0.273108553,-0.881143667,0,2.11,68,1,7,100,0,14
1210,6,3.502380143,-0.273108553,-0.881143667,0,2.11,68,1,10,100,0,14
1211,0,0,0,-3,0,1.81,49,1,0,100,0,2
1212,0,17.62964796,2.289058005,3.747330804,0,0.443589744,490,0.452830189,0,390,7.84,10
1213,0,17.62964796,2.289058005,3.747330804,0,0.443589744,490,0.452830189,-7,390,7.84,10
1214,-17,21.62411707,0,0,0,1.914893617,258,0.901217862,6,94,0,13
1215,-17,21.62411707,0,0,0,1.914893617,258,0.901217862,200,94,0,13
1216,-27.5,64.37120502,0,0,0,0.97,287,0.405904059,1,100,0,15
1217,0.5,5.299371032,0,0,0,1.05,119,2.183760684,14,100,0,9
1218,0.5,5.299371032,0,0,0,1.05,119,2.183760684,7,100,0,9
1219,0,4.943801824,-0.541835468,0.56642697,0,1.9,154,0.834033613,0,100,0,23
1220,0,4.943801824,-0.541835468,0.56642697,0,1.9,154,0.834033613,1,100,0,23
1221,0,4.943801824,-0.541835468,0.56642697,0,1.9,154,0.834033613,0,100,0,23
1222,0,4.943801824,-0.541835468,0.56642697,0,1.9,154,0.834033613,1,100,0,23
1223,0,0.744023809,1.564304243,0.859521332,0,1.96,72,0.412825651,0,50,0,12
1224,0,4.130208311,-1.075947166,3.403093041,0,2.02,208,2.421052632,0,100,0,9
1225,-1,0,0,-3,0,2.74,55,0.422641509,-1,100,0,12
1226,0,0,0,-3,0,4.545,111,0.98021978,0,100,0,13
1227,0,4.063962287,0.302369922,6.978392297,0,2.09,163,1.718213058,1,100,0,12
1228,0,4.063962287,0.302369922,6.978392297,0,2.09,163,1.718213058,0,100,0,12
1229,0,0,0,-3,0,1.94,77,0.357329843,0,50,0,19
1230,0,0.516397779,-0.707106781,-1.5,0,3.19,71,0.795620438,-1,100,0,13
1231,-7,3.522186409,-0.176068012,-1.959128527,0,2.959183673,182,1.336986301,-7,49,9.16,17
1232,-7,3.522186409,-0.176068012,-1.959128527,0,2.959183673,182,1.336986301,-7,49,9.16,17
1233,-7,3.522186409,-0.176068012,-1.959128527,0,2.959183673,182,1.336986301,-7,49,9.16,17
1234,-7,3.522186409,-0.176068012,-1.959128527,0,2.959183673,182,1.336986301,-7,49,9.16,17
1235,0,4.78119739,0.098119671,-0.100588771,0,0.966,240,2.712296984,-1,500,5.78,5
1236,0,4.78119739,0.098119671,-0.100588771,0,0.966,240,2.712296984,0,500,5.78,5
1237,0,1,-1.50260191,1.3125,0,2.244897959,79,0.794029851,0,98,0,14
1238,0,1,-1.50260191,1.3125,0,2.244897959,79,0.794029851,0,98,0,14
1239,-92.5,39.55101274,0.313603634,-1.091856357,0,1.91,84,2.562289562,-12,100,0,17
1240,-92.5,39.55101274,0.313603634,-1.091856357,0,1.91,84,2.562289562,-19,100,0,17
1241,-0.5,3.044315546,-0.613516878,0.755187277,0,2.11,69,1.517970402,0,100,0,13
1242,-0.5,3.044315546,-0.613516878,0.755187277,0,2.11,69,1.517970402,-1,100,0,13
1243,-1,1.423250163,-1.564797888,1.866447685,0,2.14,105,1.369885434,0,100,0,14
1244,-1,1.423250163,-1.564797888,1.866447685,0,2.14,105,1.369885434,0,100,0,14
1245,-72,77.54994818,0,0,0,0.96,171,0.482866044,14,50,0,11
1246,-72,77.54994818,0,0,0,0.96,171,0.482866044,14,50,0,11
1247,-72,77.54994818,0,0,0,0.96,171,0.482866044,200,50,0,11
1248,-72,77.54994818,0,0,0,0.96,171,0.482866044,200,50,0,11
1249,-72,77.54994818,0,0,0,0.96,171,0.482866044,14,50,0,11
1250,-72,77.54994818,0,0,0,0.96,171,0.482866044,14,50,0,11
1251,-72,77.54994818,0,0,0,0.96,171,0.482866044,200,50,0,11
1252,-72,77.54994818,0,0,0,0.96,171,0.482866044,200,50,0,11
1253,0,3.28789852,0,0,0,2.316326531,221,0.611382114,0,98,0,26
1254,0,0,0,-3,0,1.91,56,1.114186851,0,100,0,8
1255,0,0,0,-3,0,2,61,0.731629393,0,46,0,17
1256,-1,0.487950036,0.948683298,-1.1,0,0.96,67,0.920529801,-1,100,0,14
1257,0,0.40824829,-1.788854382,1.2,0,1.92,60,1.584313725,0,50,0,15
1258,0,0.487950036,-0.948683298,-1.1,0,2,82,2.058823529,-1,50,0,14
1259,0,0,0,-3,0,1.92,82,0.752336449,0,50,0,12
1260,0,0,0,-3,0,2.32,214,0.527777778,0,50,0,18
1261,0,3.502681074,0,0,0,1.7,183,1.35862069,0,100,0,15
1262,0,2.65059258,0.454249103,-0.468601817,0,2.02,121,0.905797101,0,150,0,15
1263,0,2.65059258,0.454249103,-0.468601817,0,2.02,121,0.905797101,0,150,0,15
1264,-72,28.95375754,0.485903842,-0.303390495,0,1.94,146,2.991735537,-4,100,0,15
1265,-72,28.95375754,0.485903842,-0.303390495,0,1.94,146,2.991735537,-4,100,0,15
1266,-72,28.95375754,0.485903842,-0.303390495,0,1.94,146,2.991735537,-11,100,0,15
1267,-72,28.95375754,0.485903842,-0.303390495,0,1.94,146,2.991735537,-11,100,0,15
1268,-72,28.95375754,0.485903842,-0.303390495,0,1.94,146,2.991735537,-4,100,0,15
1269,-72,28.95375754,0.485903842,-0.303390495,0,1.94,146,2.991735537,-4,100,0,15
1270,-72,28.95375754,0.485903842,-0.303390495,0,1.94,146,2.991735537,-11,100,0,15
1271,-72,28.95375754,0.485903842,-0.303390495,0,1.94,146,2.991735537,-11,100,0,15
1272,0,0.660225292,0,0,0,1.27,101,1.259259259,-1,100,0,5
1273,0,0.660225292,0,0,0,1.27,101,1.259259259,0,100,0,5
1274,-1,0,0,-3,0,2.38,63,0.874125874,-1,100,0,12
1275,0,3.492849839,1.073620723,-0.475611395,0,1.59,61,0.637681159,0,100,0,19
1276,0,4.068815941,0.264048851,6.916727403,0,2.09,162,1.080924855,0,100,0,5
1277,1,3.482080465,-1.356696579,4.656857663,0.145864991,1.428380187,329,0.598290598,0,747,3.35,4
1278,0,0,0,-3,0,1.94,93,1.263636364,0,100,0,20
1279,-30,71.33187953,0,0,0,1.5,204,1.496197719,0,100,0,11
1280,1,13.42527822,1.574906216,0.913968928,0,1.5,107,1.684931507,0,100,0,12
1281,1,13.42527822,1.574906216,0.913968928,0,1.5,107,1.684931507,2,100,0,12
1282,0,5.209458853,0,0,0,2.13,203,1.371727749,-1,100,0,16
1283,0,5.209458853,0,0,0,2.13,203,1.371727749,0,100,0,16
1284,5.5,5.750362307,0.661885743,-0.6351782,0,0.97,95,0.783783784,7,100,0,14
1285,5.5,5.750362307,0.661885743,-0.6351782,0,0.97,95,0.783783784,0,100,0,14
1286,1,1.169045194,0.487566866,-1.010113028,0,2.6,90,1.168498169,1,100,0,12
1287,1,1.169045194,0.487566866,-1.010113028,0,2.6,90,1.168498169,0,100,0,12
1288,0,5.01220732,0,0,0,1.02,358,2.058295964,0,100,0,12
1289,1,1.643167673,1.164263643,-0.187242798,0,2.12,57,0.326829268,1,50,0,15
1290,1,1.643167673,1.164263643,-0.187242798,0,2.12,57,0.326829268,0,50,0,15
1291,-1,0.40824829,1.788854382,1.2,0,2.11,71,1.782051282,0,100,0,15
1292,-1,0.40824829,1.788854382,1.2,0,2.11,71,1.782051282,-1,100,0,15
1293,0,0,0,-3,0,0.96,52,1.168674699,0,50,0,14
1294,0,0,0,-3,0,2.33,75,1.895209581,0,100,0,13
1295,-1,2.948970765,-1.084752374,-0.020398956,0,2.14,65,1.522633745,-8,50,0,5
1296,-1,2.948970765,-1.084752374,-0.020398956,0,2.14,65,1.522633745,-5,50,0,5
1297,0,0,0,-3,0,2.32,56,1.63963964,0,50,0,13
1298,0,4.119061382,-0.265074514,0.023459845,0,2.87,75,0.831408776,0,100,0,17
1299,-81,115.7106706,0,0,0,1,219,0.746774194,0,150,0,17
1300,4,4.314979446,1.042342424,0.10685108,0,1.986666667,126,1.201111111,0,75,0,19
1301,-1,0.40824829,1.788854382,1.2,0,1.94,67,1.053884712,-1,100,0,14
1302,0,16.90187366,0.787072576,0.554859897,0,0.981651376,197,1.778801843,-8,109,7.73,5
1303,0,16.90187366,0.787072576,0.554859897,0,0.981651376,197,1.778801843,0,109,7.73,5
